Review,Date posted,Reference url
"muramura writes...I got quoted a saturn blue hybrd cruiser AWD MY21 with nudge bar, tow bar, bonnet protector, weather shields, rubber mats, full tank, 12 rego, delivery to my place for $5thats a good price.",2021-Jan-10,whrl.pl/RgcTdh
"muramura writes...I got quoted a saturn blue hybrd cruiser AWD MY21 with nudge bar, tow bar, bonnet protector, weather shields, rubber mats, full tank, 12 rego, delivery to my place for $50k. Should I take this deal ?DependsDo you need the extras ?2 pages ago someone got one for $47k",2021-Jan-10,whrl.pl/RgcTjL
"Hi, mate, would you mind sharing the dealership or Negotiator details?",2021-Jan-10,whrl.pl/RgcTm2
"SmellyTofu writes...4 yr old might be tough to get in but honestly do you want a 4yo to be in control of an opening door and expect them to not hit anything (incl parked car or worse, oncoming traffic)I have a 4 and 6 years old. Kids are neither strong enough nor allowed to open the door and I make it a point to open the “kerb side door” for them and they love to step in themselves and then climb into their child seats as well like small adults. The 4 year old needs a hand getting into the child seat but as he is growing taller he insists on doing everything himself other than buckling him up. IMO they are a must for a young family as I think without them I would definitely be lifting the 4 year old into the seat. The steps look concealed with the doors closed and when the doors are open they are easy to use. Wouldn’t have the car without them.",2021-Jan-10,whrl.pl/RgcTwX
"razmataz writes...IMO they are a must for a young family as I think without them I would definitely be lifting the 4 year old into the seat.Thanks for that feedback. I'm the same – we open the door for him and he climbs into the seat while we sort the baby. Will be getting 2WD anyway, so minimal risk of rocks or ramps hitting the underside of the sidesteps and what not.",2021-Jan-11,whrl.pl/RgcTWp
"Got to a price of $50k for hybrid awd cruiser in black with cargo mat, cargo barrier, tinted windows, slim black rego plates. In geelong. Wondering if I should try melb dealers. Has anyone had better luck in Vic lately?",2021-Jan-11,whrl.pl/RgcVGD
"Nightas writes...Got to a price of $50k for hybrid awd cruiser in black with cargo mat, cargo barrier, tinted windows, slim black rego plates. In geelong. Wondering if I should try melb dealers. Has anyone had better luck in Vic latelyThat seems reasonable to me. Maybe could get for 49?What was the delay for it",2021-Jan-11,whrl.pl/RgcVV9
"uggugg writes...Another option is that if you have an no longer used smartphone you could fill up the songs there and play it through Bluetooth.That has an obvious downside of using up the car Bluetooth channel for music playback only, so it is no longer available for hands free calls via your own phone. From that viewpoint, USB stick playback looks preferable, especially if kids want to manage their own playlists and you don't want to give them your phone. And muting the music during the call is also going to be done properly. Officeworks sells 32GB sticks for $4. More than enough to fit the entire kids MP3 music collection.",2021-Jan-11,whrl.pl/RgcWaj
"mmcr writes...You get all those regardless of what is open on the main screen (including when using CarPlay etc for nav)I've ended up turning them all off – the school zones in particular are annoying because they alert outside of school hours as wellEven though those messages are annoying at times, they are still useful (especially if you are in the area where you are not familiar with speed/red-light camera locations), so I kept them turned on, but worked out a way of disabling them temporarily (may not suit everyone):During an established phone call via car Bluetooth, press ""Phone"" button on the infotainment unit, and from the menu on the left, tap ""Mute Navigation Messages"" item.Yes, the phone call should be active (in progress) for navigation messages not to be played.",2021-Jan-11,whrl.pl/RgcWeG
"digital_silence writes...Yes, the phone call should be active (in progress) for navigation messages not to be played.So when the call ends the notifications are re-enabled ?If so, that wouldn’t help me.The alerts are a good idea but poorly implemented (IMO)",2021-Jan-11,whrl.pl/RgcWt9
"mmcr writes...So when the call ends the notifications are re-enabled ?Yes. I am pretty sure of that, even though I actually have never specifically checked.If so, that wouldn’t help me.Just call ur mate and ask him to mute his phone, put it down, but not hang up... :-) Then hang up yourself when you arrive or if you want to get those messages enabled again.Not a neatest way, I know. But otherwise you will have to turn them off permanently.",2021-Jan-11,whrl.pl/RgcWGR
"digital_silence writes...That has an obvious downside of using up the car Bluetooth channel for music playback only, so it is no longer available for hands free calls via your own phonePretty sure that you can connect the primary phone for calls and a secondary one for audio.  My phone stays connected (and you can tell because the shortcuts are still active) and the kids stream their tunes through the Bluetooth without issue.   I've taken plenty of calls which interrupts their music.  I'm using Android, not sure if that would make a difference or not.",2021-Jan-12,whrl.pl/RgcW0P
"I'm looking to make a purchase on a new car in the next few months. I have been holding off due to Covid then thought I would wait until the new Outback model comes out. As my shortlist is Forester, Outback  and Rav4. Currently Rav 4 is my third choice, but decision is far from made as there are some aspects I really like about it.A quick question for existing Rav 4 owners, what is the head room like in the rear seats? That is, I have a son that is 6 foot 1 (and is 14 so still got lots of growing left in him). Can anyone that currently owns a late model Rav 4, and is of this height, confirm what it is like sitting in the rear? Enough room to sit ok? In the rear of my current Kia Sportage he has to lean to the side, and that gets understandably uncomfortable for him. So I'm loathe to spend time looking at a car with this problem still, if it has...",2021-Jan-12,whrl.pl/RgcW8w
"dougals writes...A quick question for existing Rav 4 owners, what is the head room like in the rear seats? That is, I have a son that is 6 foot 1 (and is 14 so still got lots of growing left in him). Can anyone that currently owns a late model Rav 4, and is of this height, confirm what it is like sitting in the rear? Enough room to sit ok?Would be best if you take your son with you into the dealership to test. As everyone have different opinion of what is acceptable.As my shortlist is Forester, Outback  and Rav4. Currently Rav 4 is my third choice, but decision is far from made as there are some aspects I really like about it.We moved from a 2016 Forester to RAV4 Cruiser Hybrid AWD and we found the drive train so much better. My biggest issue with the 2.5L engine in the Forester is it feels rather lethargic compared to the Hybrid  in the RAV4.",2021-Jan-12,whrl.pl/RgcXbA
"Feathers writes...Pretty sure that you can connect the primary phone for calls and a secondary one for audio.  My phone stays connected (and you can tell because the shortcuts are still active) and the kids stream their tunes through the Bluetooth without issue.   I've taken plenty of calls which interrupts their music.  I'm using Android, not sure if that would make a difference or not.You might be right – it never occurred to me as I am always in the car by myself. I have just checked the ""Navigation_and_MMedia_Manual_RAV4_2019.pdf"", and it is somewhat vague as to the subject of possibility of simultaneous connection of the multiple BT devices. That's what is says on page 42: ---Quote begins---Up to 5 Bluetooth devices can be registered.Bluetooth compatible phones (HFP) and audio players (AVP) can be registered simultaneously---Quote ends---Not sure if the last sentence there actually rather means ""can be CONNECTED simultaneously"" – it probably does, going by what you wrote.  So, to me it appears that you can have one BT device connected for the calls and one BT device connected at the same time for audio playing.  Not two phones, not two audios, just one each.Thanks for pointing that out.",2021-Jan-12,whrl.pl/RgcXlt
"digital_silence writes...Not two phones, not two audios, just one eachThis is what happens in my car, I guess by default.  When it's just me, I'll likely podcast through AndroidAuto.  Note that if you use AA or ACP, this disconnects all Bluetooth connections.    Nothing else will connect.  You'll see in the menu that Bluetooth isn't a selectable option if you're using the connection under the head unit in front of the wireless charging.  That is if you have AA or ACP installed on your mobile with auto connect etc.I usually move the charging point to the center armrest console (where there's 2) as you have to use the one directly under the head unit only for AA or ACP.   This way, Bluetooth is fine and I can connect normally and the kids (once they've finished arguing over who is going to stream) can do their thing.",2021-Jan-12,whrl.pl/RgcXn9
